lab	url	taxa	award	notes	donors-array	lot_id	source	status	dbxrefs-array	accession	age_units	product_id	collections-array	date_obtained-date	disease_terms-array	biosample_term	lower_bound_age-number	starting_amount-number	upper_bound_age-number	submitter_comment	starting_amount_units	nih_institutional_certification
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM183ZZZ	year	GR000184	ENCODE	8/4/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1625
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM184ZZZ	year	GR000185	ENCODE	8/5/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1626
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM185ZZZ	year	GR000186	ENCODE	8/6/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1627
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM186ZZZ	year	GR000187	ENCODE	8/7/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1628
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM187ZZZ	year	GR000188	ENCODE	8/8/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1629
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM188ZZZ	year	GR000189	ENCODE	8/9/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1630
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM189ZZZ	year	GR000190	ENCODE	8/10/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1631
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM190ZZZ	year	GR000191	ENCODE	8/11/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1632
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM191ZZZ	year	GR000192	ENCODE	8/12/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1633
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM192ZZZ	year	GR000193	ENCODE	8/13/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1634
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM193ZZZ	year	GR000194	ENCODE	8/14/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1635
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM194ZZZ	year	GR000195	ENCODE	8/15/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1636
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM195ZZZ	year	GR000196	ENCODE	8/16/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1637
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM196ZZZ	year	GR000197	ENCODE	8/17/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1638
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM197ZZZ	year	GR000198	ENCODE	8/18/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1639
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM198ZZZ	year	GR000199	ENCODE	8/19/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1640
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM199ZZZ	year	GR000200	ENCODE	8/20/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1641
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM200ZZZ	year	GR000201	ENCODE	8/21/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1642
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM201ZZZ	year	GR000202	ENCODE	8/22/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1643
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM202ZZZ	year	GR000203	ENCODE	8/23/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1644
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM203ZZZ	year	GR000204	ENCODE	8/24/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1645
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM204ZZZ	year	GR000205	ENCODE	8/25/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1646
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM205ZZZ	year	GR000206	ENCODE	8/26/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1647
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM206ZZZ	year	GR000207	ENCODE	8/27/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1648
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM207ZZZ	year	GR000208	ENCODE	8/28/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1649
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM208ZZZ	year	GR000209	ENCODE	8/29/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1650
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM209ZZZ	year	GR000210	ENCODE	8/30/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1651
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM210ZZZ	year	GR000211	ENCODE	8/31/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1652
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM211ZZZ	year	GR000212	ENCODE	9/1/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1653
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM212ZZZ	year	GR000213	ENCODE	9/2/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1654
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM213ZZZ	year	GR000214	ENCODE	9/3/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1655
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM214ZZZ	year	GR000215	ENCODE	9/4/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1656
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM215ZZZ	year	GR000216	ENCODE	9/5/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1657
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM216ZZZ	year	GR000217	ENCODE	9/6/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1658
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM217ZZZ	year	GR000218	ENCODE	9/7/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1659
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM218ZZZ	year	GR000219	ENCODE	9/8/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1660
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM219ZZZ	year	GR000220	ENCODE	9/9/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1661
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM220ZZZ	year	GR000221	ENCODE	9/10/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1662
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM221ZZZ	year	GR000222	ENCODE	9/11/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1663
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM222ZZZ	year	GR000223	ENCODE	9/12/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1664
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM223ZZZ	year	GR000224	ENCODE	9/13/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1665
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM224ZZZ	year	GR000225	ENCODE	9/14/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1666
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM225ZZZ	year	GR000226	ENCODE	9/15/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1667
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM226ZZZ	year	GR000227	ENCODE	9/16/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1668
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM227ZZZ	year	GR000228	ENCODE	9/17/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1669
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM228ZZZ	year	GR000229	ENCODE	9/18/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1670
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM229ZZZ	year	GR000230	ENCODE	9/19/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1671
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM230ZZZ	year	GR000231	ENCODE	9/20/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1672
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM231ZZZ	year	GR000232	ENCODE	9/21/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1673
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM232ZZZ	year	GR000233	ENCODE	9/22/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1674
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM233ZZZ	year	GR000234	ENCODE	9/23/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1675
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM234ZZZ	year	GR000235	ENCODE	9/24/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1676
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM235ZZZ	year	GR000236	ENCODE	9/25/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1677
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM236ZZZ	year	GR000237	ENCODE	9/26/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1678
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM237ZZZ	year	GR000238	ENCODE	9/27/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1679
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM238ZZZ	year	GR000239	ENCODE	9/28/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1680
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM239ZZZ	year	GR000240	ENCODE	9/29/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1681
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM240ZZZ	year	GR000241	ENCODE	9/30/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1682
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM241ZZZ	year	GR000242	ENCODE	10/1/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1683
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM242ZZZ	year	GR000243	ENCODE	10/2/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1684
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM243ZZZ	year	GR000244	ENCODE	10/3/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1685
